Employee_ID,Corporate_ID,Employee_Name,Employee_Title,Employee_Suffix,Occupation,Grade_Level,Monthly_Salary_GHS,Age,Gender,Gender_Guess,Dependents,Smoker
EMP00858,CORP031,James Montoya,,,Accountant,Mid,8500,57,Female,Male,3,Yes
EMP00859,CORP031,James Clark,,,Accountant,Mid,8500,41,Male,Male,4,No
EMP00860,CORP031,Jesus Hall,,,Relationship Manager,Senior,14500,58,Male,Male,4,No
EMP00861,CORP031,Andrea Ball,,,Relationship Manager,Senior,14500,49,Male,Female,2,Yes
EMP00862,CORP031,Heather White,,,Relationship Manager,Junior,6000,57,Female,Female,1,No
EMP00863,CORP031,Jeremy Gamble,,,Accountant,Mid,8500,40,Female,Male,0,Yes
EMP00864,CORP031,Michael Barry,,,Accountant,Senior,13000,42,Male,Male,4,Yes
EMP00865,CORP031,Steve Chavez,,,Accountant,Mid,8500,57,Male,Male,1,Yes
EMP00866,CORP031,Terry Harris,,,Accountant,Mid,8500,24,Female,Male,4,No
EMP00867,CORP031,Scott Good,,,Accountant,Senior,13000,28,Male,Male,0,Yes
EMP00868,CORP031,Edward Cook,,,Accountant,Senior,13000,27,Female,Male,1,No
EMP00869,CORP031,William Hahn,,,Relationship Manager,Junior,6000,36,Male,Male,2,Yes
EMP00870,CORP031,Joseph Clements,,,Relationship Manager,Senior,14500,35,Male,Male,0,No
EMP00871,CORP031,Phillip Lowe,,,Relationship Manager,Junior,6000,42,Male,Male,2,No
EMP00872,CORP031,David Thomas,,,Relationship Manager,Mid,9500,30,Male,Male,0,No
EMP00873,CORP031,Gina Henry,,,Relationship Manager,Mid,9500,56,Female,Female,4,Yes
EMP00874,CORP032,Gary Bartlett,,,Relationship Manager,Mid,9500,39,Male,Male,0,No
EMP00875,CORP032,Harry Jordan,,,Accountant,Senior,13000,30,Female,Male,3,Yes
EMP00876,CORP032,Robert Bell,,,Relationship Manager,Senior,14500,24,Male,Male,2,No
EMP00877,CORP032,Meghan Gould,,,Accountant,Mid,8500,53,Female,Female,1,No
EMP00878,CORP032,Craig Roberts,,,Relationship Manager,Senior,14500,42,Male,Male,3,No
EMP00879,CORP032,Brandy Thomas,,,Accountant,Junior,5500,43,Male,Female,3,No
EMP00880,CORP032,Cristina Perez,,,Relationship Manager,Mid,9500,45,Female,Female,1,No
EMP00881,CORP032,Stephen Escobar,,,Accountant,Junior,5500,54,Female,Male,4,Yes
EMP00882,CORP032,James Rogers,,,Accountant,Senior,13000,58,Female,Male,1,Yes
EMP00883,CORP032,Timothy Hall,,,Relationship Manager,Junior,6000,51,Female,Male,2,No
EMP00884,CORP032,Christopher Hill,,,Accountant,Junior,5500,23,Female,Male,0,Yes
EMP00885,CORP032,Darius Petty,,,Accountant,Senior,13000,48,Female,Male,3,No
EMP00886,CORP032,Patty Vang,,,Accountant,Mid,8500,36,Female,Female,0,No
EMP00887,CORP032,Thomas Rosario,,,Accountant,Senior,13000,23,Female,Male,1,Yes
EMP00888,CORP032,Adam Zamora,,,Accountant,Senior,13000,44,Female,Male,0,Yes
EMP00889,CORP032,Andrea Williams,,,Accountant,Junior,5500,48,Male,Female,4,No
EMP00890,CORP032,Peter Morgan,,,Accountant,Senior,13000,45,Male,Male,1,Yes
EMP00891,CORP032,Ronald Sims,,,Relationship Manager,Senior,14500,39,Male,Male,1,Yes
EMP00892,CORP032,Samantha Walls,,,Accountant,Senior,13000,55,Male,Female,1,Yes
EMP00893,CORP032,Wayne Ward,,,Accountant,Mid,8500,47,Female,Male,1,No
EMP00894,CORP032,David Gonzalez,,,Relationship Manager,Senior,14500,27,Female,Male,0,No
EMP00895,CORP032,John Hodges,,,Relationship Manager,Mid,9500,58,Female,Male,3,Yes
EMP00896,CORP032,Dustin Smith,,,Relationship Manager,Mid,9500,35,Female,Male,4,Yes
EMP00897,CORP032,Kathy Romero,,,Relationship Manager,Mid,9500,40,Female,Female,2,No
EMP00898,CORP032,Peter Newton,,,Accountant,Junior,5500,48,Female,Male,4,Yes
EMP00899,CORP032,Stephanie Woodard,,,Relationship Manager,Mid,9500,24,Female,Female,1,Yes
EMP00900,CORP032,Melissa Perry,,,Relationship Manager,Junior,6000,42,Male,Female,2,Yes
EMP00901,CORP032,Lori Morgan,,,Relationship Manager,Senior,14500,31,Female,Female,1,Yes
EMP00902,CORP032,Mary King,,,Accountant,Mid,8500,45,Male,Female,1,No
EMP00903,CORP032,Wendy Stewart,Mrs.,,Relationship Manager,Junior,6000,46,Male,Female,0,Yes
EMP00904,CORP033,John Johnson,,,Machine Operator,Mid,5000,51,Male,Male,0,No
EMP00905,CORP033,Mark Hawkins,,,Machine Operator,Mid,5000,37,Female,Male,4,Yes
EMP00906,CORP033,Annette Jordan,,,Machine Operator,Senior,7000,43,Male,Female,4,No
EMP00907,CORP033,Linda Rose,,,Machine Operator,Mid,5000,50,Female,Female,0,No
EMP00908,CORP033,Aaron Jones,,,Production Supervisor,Junior,5000,51,Female,Male,1,Yes
EMP00909,CORP033,Lisa Camacho,,,Production Supervisor,Junior,5000,54,Female,Female,4,Yes
EMP00910,CORP033,Sharon Lee,,,Production Supervisor,Mid,7000,54,Male,Female,3,No
EMP00911,CORP033,Laura Bruce,,MD,Machine Operator,Senior,7000,49,Male,Female,2,No
EMP00912,CORP033,Jennifer Yang,,,Production Supervisor,Senior,9500,50,Female,Female,3,No
EMP00913,CORP033,Kenneth Lowery,,,Production Supervisor,Senior,9500,26,Male,Male,3,No
EMP00914,CORP033,Andrew Duncan,,,Production Supervisor,Junior,5000,34,Male,Male,2,Yes
EMP00915,CORP033,Patrick Warren,,,Machine Operator,Mid,5000,29,Female,Male,4,No
EMP00916,CORP033,Kristen Sullivan,,,Production Supervisor,Junior,5000,48,Male,Female,2,No
EMP00917,CORP033,Caleb Nunez,,,Production Supervisor,Junior,5000,24,Male,Male,0,Yes
EMP00918,CORP033,Scott Gray,,,Machine Operator,Junior,3500,48,Female,Male,0,No
EMP00919,CORP033,Jason Franklin,,,Production Supervisor,Senior,9500,37,Male,Male,0,No
EMP00920,CORP033,Kaitlin Silva,,,Machine Operator,Mid,5000,49,Female,Female,0,No
EMP00921,CORP033,Alexander Whitehead,,,Machine Operator,Mid,5000,30,Male,Male,2,No
EMP00922,CORP033,Teresa Orozco,,,Machine Operator,Senior,7000,31,Male,Female,3,Yes
EMP00923,CORP033,Eddie Shaw,,,Machine Operator,Mid,5000,37,Female,Male,0,No
EMP00924,CORP033,Erin Robinson,,,Production Supervisor,Junior,5000,46,Female,Female,0,Yes
EMP00925,CORP033,Corey Short,,,Production Supervisor,Senior,9500,43,Male,Male,4,Yes
EMP00926,CORP033,Jeffery Perez,,,Production Supervisor,Senior,9500,44,Female,Male,0,Yes
EMP00927,CORP033,Megan Price,,,Production Supervisor,Senior,9500,23,Male,Female,3,No
EMP00928,CORP033,Jennifer Gonzalez,,,Production Supervisor,Mid,7000,44,Female,Female,2,No
EMP00929,CORP033,Olivia Salazar,,,Production Supervisor,Mid,7000,28,Male,Female,2,No
EMP00930,CORP033,Lisa Weiss,,,Machine Operator,Senior,7000,33,Female,Female,0,No
EMP00931,CORP033,Justin Gilmore,,,Machine Operator,Senior,7000,58,Female,Male,2,No
EMP00932,CORP033,Danielle Aguilar,,,Machine Operator,Senior,7000,53,Female,Female,1,No
EMP00933,CORP033,Zachary Wilson,,,Production Supervisor,Senior,9500,58,Male,Male,3,Yes
EMP00934,CORP033,Ashley Miller,,DVM,Production Supervisor,Junior,5000,25,Female,Female,2,Yes
EMP00935,CORP033,Grace Jones,,,Production Supervisor,Mid,7000,30,Male,Female,1,No
EMP00936,CORP033,Amy Lawrence,,,Production Supervisor,Senior,9500,35,Female,Female,0,Yes
EMP00937,CORP033,Victoria Stout,,,Machine Operator,Junior,3500,57,Male,Female,3,No
EMP00938,CORP033,Diana Morrison,,,Production Supervisor,Mid,7000,41,Female,Female,1,No
EMP00939,CORP033,Christopher Nielsen,Mr.,,Machine Operator,Junior,3500,25,Male,Male,4,Yes
EMP00940,CORP033,Jennifer Hubbard,Mrs.,,Production Supervisor,Mid,7000,48,Female,Female,4,No
EMP00941,CORP033,Christina Anderson,,,Production Supervisor,Junior,5000,50,Male,Female,2,Yes
EMP00942,CORP033,Laura Berger,,,Machine Operator,Senior,7000,40,Male,Female,3,No
EMP00943,CORP034,Justin White,,,Production Supervisor,Senior,9500,54,Female,Male,0,No
EMP00944,CORP034,Madeline Jackson,,,Production Supervisor,Junior,5000,27,Female,Female,1,No
EMP00945,CORP034,Anthony Thompson,,,Production Supervisor,Junior,5000,35,Male,Male,1,Yes
EMP00946,CORP034,Jeanne Nichols,,,Machine Operator,Senior,7000,44,Female,Female,1,No
EMP00947,CORP034,Sandra Mercer,,,Machine Operator,Senior,7000,48,Male,Female,3,No
EMP00948,CORP034,Regina Johnson,,,Production Supervisor,Mid,7000,24,Female,Female,1,Yes
EMP00949,CORP034,April Huffman,,,Machine Operator,Mid,5000,58,Male,Female,1,Yes
EMP00950,CORP034,Jean White,,,Production Supervisor,Junior,5000,42,Female,Male,3,Yes
EMP00951,CORP034,Brandi Shields,,,Machine Operator,Senior,7000,51,Male,Female,1,Yes
EMP00952,CORP034,Karen Leonard,,,Production Supervisor,Mid,7000,57,Female,Female,3,No
EMP00953,CORP034,Jasmine Serrano,,,Production Supervisor,Mid,7000,48,Female,Female,4,Yes
EMP00954,CORP034,Tiffany Adams,,,Production Supervisor,Mid,7000,38,Female,Female,2,Yes
EMP00955,CORP034,Monique Yates,,,Machine Operator,Senior,7000,57,Male,Female,3,No
EMP00956,CORP034,Kelly Flowers,,,Machine Operator,Junior,3500,26,Female,Female,2,Yes
EMP00957,CORP034,Kevin Burnett,,,Production Supervisor,Senior,9500,23,Female,Male,1,No
EMP00958,CORP034,Roger Jones,,,Machine Operator,Senior,7000,34,Female,Male,0,No
EMP00959,CORP034,Joseph Schroeder,,,Machine Operator,Junior,3500,33,Female,Male,1,No
EMP00960,CORP034,Teresa Clark,,,Production Supervisor,Junior,5000,36,Male,Female,0,Yes
EMP00961,CORP034,Michael Garza,,,Production Supervisor,Mid,7000,39,Female,Male,0,No
EMP00962,CORP034,Lisa Evans,,,Machine Operator,Junior,3500,32,Female,Female,1,No
EMP00963,CORP034,Wendy Williams,,,Production Supervisor,Junior,5000,23,Female,Female,2,Yes
EMP00964,CORP034,Stephanie Stewart,,,Machine Operator,Junior,3500,28,Female,Female,4,Yes
EMP00965,CORP035,Nichole Brewer,,,Production Supervisor,Senior,9500,27,Female,Female,2,Yes
EMP00966,CORP035,Kelly Ortiz,Miss,,Production Supervisor,Junior,5000,24,Male,Female,4,No
EMP00967,CORP035,Barry Alvarez,Mr.,,Machine Operator,Junior,3500,28,Female,Male,0,Yes
EMP00968,CORP035,Raymond Vincent,,,Machine Operator,Junior,3500,47,Male,Male,1,Yes
EMP00969,CORP035,Joan Walter,,,Production Supervisor,Junior,5000,47,Male,Female,4,Yes
EMP00970,CORP035,Sean Erickson,,,Machine Operator,Junior,3500,23,Female,Male,4,No
EMP00971,CORP035,Justin Juarez,,,Production Supervisor,Mid,7000,41,Male,Male,0,Yes
EMP00972,CORP035,Brandon Huynh,,,Production Supervisor,Junior,5000,26,Female,Male,0,Yes
EMP00973,CORP035,Jean Lin,,,Production Supervisor,Mid,7000,46,Female,Male,4,Yes
EMP00974,CORP035,Patricia Arnold,,,Machine Operator,Mid,5000,58,Female,Female,1,No
EMP00975,CORP035,Timothy Davis,,,Production Supervisor,Senior,9500,39,Female,Male,0,No
EMP00976,CORP035,Joshua Lewis,,,Production Supervisor,Junior,5000,56,Male,Male,0,No
EMP00977,CORP035,John Howard,,,Production Supervisor,Junior,5000,27,Male,Male,2,Yes
EMP00978,CORP035,Courtney Martin,,,Machine Operator,Senior,7000,45,Male,Female,0,Yes
EMP00979,CORP035,Jessica Chang,,,Production Supervisor,Senior,9500,53,Female,Female,0,No
EMP00980,CORP035,Michelle Ball,,,Production Supervisor,Junior,5000,23,Female,Female,3,No
EMP00981,CORP035,Wendy Bowen,,,Machine Operator,Senior,7000,35,Female,Female,0,Yes
EMP00982,CORP035,Lisa Reed,,,Production Supervisor,Junior,5000,36,Female,Female,4,Yes
EMP00983,CORP035,Jesse Shaw,,,Machine Operator,Mid,5000,23,Female,Male,1,No
EMP00984,CORP035,Danielle Torres,,,Production Supervisor,Mid,7000,33,Male,Female,3,Yes
EMP00985,CORP036,Christopher Black,,,Safety Officer,Senior,14000,52,Male,Male,3,Yes
EMP00986,CORP036,Michele Norton,,,Safety Officer,Senior,14000,41,Female,Female,4,No
EMP00987,CORP036,Colleen Martinez,,,Mining Engineer,Senior,24000,29,Female,Female,2,No
EMP00988,CORP036,Melissa Perry,,,Safety Officer,Senior,14000,42,Female,Female,0,Yes
EMP00989,CORP036,Jessica Mclean,,,Mining Engineer,Junior,11000,58,Female,Female,0,Yes
EMP00990,CORP036,Joshua Stokes,,,Safety Officer,Mid,10000,52,Female,Male,4,Yes
EMP00991,CORP036,Richard Sullivan,,,Safety Officer,Junior,7000,54,Female,Male,3,Yes
EMP00992,CORP036,Corey Hernandez,,,Mining Engineer,Senior,24000,36,Female,Male,1,No
EMP00993,CORP036,Megan Bauer,,,Safety Officer,Senior,14000,24,Female,Female,0,Yes
EMP00994,CORP036,Lorraine Fuller,,,Safety Officer,Junior,7000,44,Male,Female,2,Yes
EMP00995,CORP036,Natalie Waters,,,Mining Engineer,Junior,11000,36,Male,Female,2,Yes
EMP00996,CORP036,Tracy Cooke,,,Mining Engineer,Mid,16000,45,Female,Female,2,No
EMP00997,CORP036,Tammy Johnson,,,Safety Officer,Senior,14000,29,Female,Female,0,Yes
EMP00998,CORP036,Margaret Fletcher,,,Mining Engineer,Junior,11000,37,Female,Female,2,No
EMP00999,CORP036,Linda Cobb,,,Mining Engineer,Senior,24000,30,Male,Female,4,Yes
EMP01000,CORP036,Marcus Hughes,,,Mining Engineer,Junior,11000,49,Female,Male,4,No
EMP01001,CORP036,Laura Wright,,,Safety Officer,Junior,7000,30,Female,Female,4,No
EMP01002,CORP036,Rodney Wells,,,Safety Officer,Senior,14000,55,Female,Male,4,Yes
EMP01003,CORP036,Tammy Pittman,,,Safety Officer,Senior,14000,30,Male,Female,4,Yes
EMP01004,CORP036,Melanie Maynard,,,Mining Engineer,Junior,11000,50,Female,Female,4,No
EMP01005,CORP036,Ryan Smith,,,Safety Officer,Senior,14000,50,Male,Male,1,No
EMP01006,CORP036,Elizabeth Vazquez,,,Mining Engineer,Mid,16000,26,Female,Female,3,No
EMP01007,CORP036,Carlos Pitts,,,Safety Officer,Junior,7000,40,Male,Male,2,Yes
EMP01008,CORP036,Tonya Gordon,,,Mining Engineer,Senior,24000,38,Female,Female,2,Yes
EMP01009,CORP037,Tiffany Jackson,,,Safety Officer,Senior,14000,51,Male,Female,4,Yes
EMP01010,CORP037,Michael Gallagher,,,Mining Engineer,Senior,24000,47,Male,Male,4,Yes
EMP01011,CORP037,Daniel Dunn,,,Mining Engineer,Senior,24000,50,Female,Male,3,No
EMP01012,CORP037,Angela Robinson,,,Safety Officer,Mid,10000,24,Female,Female,2,Yes
EMP01013,CORP037,Katherine Ball,,,Mining Engineer,Mid,16000,27,Female,Female,4,Yes
EMP01014,CORP037,Benjamin Rogers,,,Mining Engineer,Senior,24000,48,Male,Male,2,Yes
EMP01015,CORP037,Tyler Guerrero,,,Mining Engineer,Mid,16000,54,Male,Male,2,Yes
EMP01016,CORP037,Ashley Marshall,,,Mining Engineer,Mid,16000,46,Male,Female,4,No
EMP01017,CORP037,Chelsea Smith,,,Mining Engineer,Junior,11000,33,Male,Female,2,No
EMP01018,CORP037,Samantha Jarvis,,,Safety Officer,Senior,14000,56,Male,Female,2,Yes
EMP01019,CORP037,Jacob West,,,Mining Engineer,Senior,24000,37,Female,Male,1,Yes
EMP01020,CORP037,Whitney Thomas,,,Safety Officer,Mid,10000,33,Male,Male,1,Yes
EMP01021,CORP037,David Edwards,,,Safety Officer,Mid,10000,56,Male,Male,1,Yes
EMP01022,CORP037,Nancy Howard,,,Safety Officer,Senior,14000,52,Male,Female,0,Yes
EMP01023,CORP037,Sydney Campos,,,Mining Engineer,Mid,16000,42,Male,Male,3,Yes
EMP01024,CORP037,Kelly Watkins,,,Mining Engineer,Junior,11000,57,Female,Female,0,Yes
EMP01025,CORP037,Daniel Silva,,,Safety Officer,Junior,7000,45,Male,Male,0,Yes
EMP01026,CORP037,Marie Jackson,,,Mining Engineer,Mid,16000,54,Female,Female,0,No
EMP01027,CORP037,Karen Walker,,,Mining Engineer,Junior,11000,34,Male,Female,4,No
EMP01028,CORP037,Catherine Chavez,,,Safety Officer,Junior,7000,31,Female,Female,4,Yes
EMP01029,CORP037,Scott Carpenter,,,Safety Officer,Mid,10000,40,Female,Male,4,No
EMP01030,CORP037,Paul Clark,,,Safety Officer,Senior,14000,52,Female,Male,3,Yes
EMP01031,CORP037,Colin Cooper,,,Safety Officer,Junior,7000,45,Male,Male,4,No
EMP01032,CORP037,Melanie Garcia,,,Safety Officer,Senior,14000,24,Male,Female,2,No
EMP01033,CORP037,Nathan Bradley,,,Mining Engineer,Junior,11000,26,Female,Male,3,Yes
EMP01034,CORP037,Andrew Lopez,,,Mining Engineer,Senior,24000,25,Male,Male,3,Yes
EMP01035,CORP037,Richard Kerr,,,Safety Officer,Mid,10000,33,Female,Male,2,No
EMP01036,CORP037,Charles Snyder,,MD,Safety Officer,Junior,7000,34,Female,Male,4,No
EMP01037,CORP037,Valerie Shaw,,,Safety Officer,Junior,7000,51,Male,Female,3,Yes
EMP01038,CORP037,Chad Ellis,,,Mining Engineer,Senior,24000,56,Male,Male,1,No
EMP01039,CORP037,Michael Gonzales,,,Mining Engineer,Junior,11000,51,Female,Male,1,Yes
EMP01040,CORP037,Andrew Brown,,,Safety Officer,Junior,7000,41,Female,Male,4,No
EMP01041,CORP037,Nicholas Wilson,,,Mining Engineer,Junior,11000,28,Female,Male,3,Yes
EMP01042,CORP037,Steven Peterson,,,Safety Officer,Mid,10000,23,Female,Male,4,No
EMP01043,CORP037,Patrick Garcia,,,Safety Officer,Junior,7000,50,Male,Male,0,Yes
EMP01044,CORP037,Donald Black,,,Mining Engineer,Junior,11000,24,Female,Male,2,Yes
EMP01045,CORP037,Theresa Molina,,,Mining Engineer,Junior,11000,44,Female,Female,1,Yes
EMP01046,CORP038,Gabrielle Ortiz,,,Lecturer,Senior,13000,36,Male,Female,0,Yes
EMP01047,CORP038,Martin Hood,,,Teacher,Senior,7000,53,Male,Male,2,Yes
EMP01048,CORP038,Nicole Hicks,,,Lecturer,Junior,6000,38,Male,Female,0,Yes
EMP01049,CORP038,Nathan Hawkins,,,Lecturer,Mid,9000,38,Male,Male,3,No
EMP01050,CORP038,Michael Smith,Mr.,Jr.,Teacher,Mid,5000,53,Male,Male,2,No
EMP01051,CORP038,Dennis Williamson,,,Teacher,Junior,3500,42,Female,Male,1,Yes
EMP01052,CORP038,Colin Osborne,Mr.,,Lecturer,Mid,9000,45,Male,Male,0,No
EMP01053,CORP038,Debra Benson,,,Lecturer,Senior,13000,51,Male,Female,2,Yes
EMP01054,CORP038,David Rice,,,Teacher,Junior,3500,56,Male,Male,1,Yes
EMP01055,CORP038,Audrey Delgado,,,Teacher,Junior,3500,35,Female,Female,3,Yes
EMP01056,CORP038,Jessica Brown,,,Teacher,Senior,7000,44,Female,Female,2,No
EMP01057,CORP038,Donald Olsen,,,Lecturer,Junior,6000,36,Male,Male,2,Yes
EMP01058,CORP038,Teresa Smith,,,Teacher,Senior,7000,50,Female,Female,2,No
EMP01059,CORP038,Kendra Miller,,,Teacher,Mid,5000,46,Male,Female,2,No
EMP01060,CORP038,Craig Allen,,,Lecturer,Mid,9000,38,Female,Male,4,No
EMP01061,CORP038,Susan Anderson,,,Teacher,Senior,7000,27,Male,Female,0,No
EMP01062,CORP038,James Lee,,,Lecturer,Junior,6000,36,Male,Male,3,No
EMP01063,CORP038,Christopher Ross,,,Teacher,Senior,7000,56,Female,Male,1,No
EMP01064,CORP038,Stephanie Lopez,,,Lecturer,Senior,13000,45,Female,Female,2,Yes
EMP01065,CORP038,Nathan King,,,Lecturer,Senior,13000,25,Male,Male,4,Yes
EMP01066,CORP038,Mallory Brown,,,Teacher,Senior,7000,41,Male,Female,2,No
EMP01067,CORP038,Elizabeth Gonzales,,,Teacher,Junior,3500,50,Female,Female,2,Yes
EMP01068,CORP038,Brett Lee,,,Lecturer,Mid,9000,56,Male,Male,1,Yes
EMP01069,CORP038,Eduardo Best,,,Lecturer,Senior,13000,39,Male,Male,4,No
EMP01070,CORP039,Mario Austin,,,Fleet Manager,Junior,6000,31,Female,Male,2,Yes
EMP01071,CORP039,Rita Ortega,,,Fleet Manager,Senior,12000,53,Female,Female,2,No
EMP01072,CORP039,Julie Stokes,,,Fleet Manager,Junior,6000,31,Male,Female,4,Yes
EMP01073,CORP039,Erica Gomez,,,Warehouse Officer,Mid,5000,47,Male,Female,3,Yes
EMP01074,CORP039,Amanda Rios,,,Warehouse Officer,Senior,7000,39,Female,Female,4,Yes
EMP01075,CORP039,Charles Harrison,,,Fleet Manager,Mid,8500,35,Male,Male,3,Yes
EMP01076,CORP039,Stacey Carey,,,Fleet Manager,Junior,6000,25,Male,Female,3,No
EMP01077,CORP039,Ryan Jones,,,Warehouse Officer,Junior,3500,56,Male,Male,4,No
EMP01078,CORP039,Andrew Lloyd,,,Warehouse Officer,Senior,7000,30,Male,Male,4,No
EMP01079,CORP039,Nathan Williamson,,,Fleet Manager,Junior,6000,36,Male,Male,0,No
EMP01080,CORP039,Pamela Maldonado,,,Warehouse Officer,Senior,7000,58,Male,Female,2,Yes
EMP01081,CORP039,Adam Bowman,,,Fleet Manager,Senior,12000,44,Male,Male,2,Yes
EMP01082,CORP039,Steven Johnson,,,Warehouse Officer,Junior,3500,31,Male,Male,3,No
EMP01083,CORP039,Kristie Carroll,,,Warehouse Officer,Junior,3500,27,Male,Female,0,No
EMP01084,CORP039,Monica Young,,,Fleet Manager,Mid,8500,51,Male,Female,0,No
EMP01085,CORP039,Kathy Anderson,,,Fleet Manager,Senior,12000,57,Female,Female,4,No
EMP01086,CORP039,Bruce Sutton,,,Fleet Manager,Junior,6000,54,Male,Male,1,No
EMP01087,CORP039,Cheryl Brown,,,Fleet Manager,Mid,8500,39,Male,Female,3,Yes
EMP01088,CORP039,Martin Norris,,,Warehouse Officer,Mid,5000,49,Male,Male,1,No
EMP01089,CORP039,Amy Sanchez,,,Fleet Manager,Mid,8500,25,Female,Female,0,Yes
EMP01090,CORP039,Samuel Edwards,,,Warehouse Officer,Mid,5000,38,Female,Male,1,Yes
EMP01091,CORP039,Edward Lawrence,,,Warehouse Officer,Senior,7000,44,Female,Male,1,No
EMP01092,CORP039,Bryan Hickman,Mr.,,Warehouse Officer,Senior,7000,40,Female,Male,0,No
EMP01093,CORP039,Kyle Nixon,,,Warehouse Officer,Junior,3500,43,Male,Female,2,Yes
EMP01094,CORP039,Jason Jackson,,MD,Warehouse Officer,Mid,5000,53,Female,Male,1,No
EMP01095,CORP039,William Clayton,,,Warehouse Officer,Junior,3500,48,Male,Male,0,Yes
EMP01096,CORP039,Steven White,,,Fleet Manager,Senior,12000,33,Female,Male,3,Yes
EMP01097,CORP040,Mary Sanders,,,Warehouse Officer,Junior,3500,38,Male,Female,0,No
EMP01098,CORP040,William Cox,,,Fleet Manager,Junior,6000,41,Female,Male,0,Yes
EMP01099,CORP040,Melissa Dunn,,,Warehouse Officer,Mid,5000,36,Female,Female,4,Yes
EMP01100,CORP040,Desiree Fitzgerald,,,Warehouse Officer,Junior,3500,27,Male,Female,2,No
EMP01101,CORP040,Craig Daugherty,,,Warehouse Officer,Senior,7000,45,Female,Male,0,Yes
EMP01102,CORP040,Danielle Rivera,,,Fleet Manager,Senior,12000,37,Male,Female,1,Yes
EMP01103,CORP040,Rebecca Morris,,,Warehouse Officer,Junior,3500,38,Male,Female,4,Yes
EMP01104,CORP040,Amanda Thomas,,,Fleet Manager,Mid,8500,50,Male,Female,3,Yes
EMP01105,CORP040,Stephen Roberts,,,Fleet Manager,Mid,8500,37,Female,Male,3,No
EMP01106,CORP040,Travis Sparks,,,Fleet Manager,Junior,6000,39,Male,Male,4,No
EMP01107,CORP040,David Parrish,,,Warehouse Officer,Senior,7000,57,Male,Male,2,No
EMP01108,CORP040,April Robbins,,,Fleet Manager,Mid,8500,36,Male,Female,4,No
EMP01109,CORP040,Alyssa Cortez,,,Fleet Manager,Mid,8500,50,Female,Female,2,Yes
EMP01110,CORP040,Debra Garcia,,,Warehouse Officer,Senior,7000,24,Female,Female,4,No
EMP01111,CORP040,Anthony Molina,,,Fleet Manager,Mid,8500,55,Male,Male,3,No
EMP01112,CORP040,Jill Welch,,,Warehouse Officer,Mid,5000,51,Female,Female,2,No
EMP01113,CORP040,Shane Moran,,,Warehouse Officer,Junior,3500,26,Female,Male,3,No
EMP01114,CORP040,Pedro Shepherd,,,Fleet Manager,Mid,8500,30,Male,Male,2,Yes
EMP01115,CORP040,Amy Watson,,,Warehouse Officer,Senior,7000,24,Male,Female,2,No
EMP01116,CORP040,Rebecca Brady,,,Fleet Manager,Mid,8500,36,Female,Female,4,Yes
EMP01117,CORP040,Holly Reyes,,,Fleet Manager,Junior,6000,47,Male,Female,3,No
EMP01118,CORP040,Mark Taylor,,,Warehouse Officer,Junior,3500,37,Male,Male,3,No
EMP01119,CORP040,Melissa Taylor,,,Fleet Manager,Senior,12000,28,Male,Female,0,No
EMP01120,CORP040,Christopher Brown,,,Fleet Manager,Junior,6000,33,Male,Male,1,Yes
EMP01121,CORP040,Ronnie Moreno,,,Fleet Manager,Senior,12000,41,Female,Male,3,Yes
EMP01122,CORP040,Christopher Castro,,,Warehouse Officer,Senior,7000,41,Male,Male,1,No
EMP01123,CORP040,Casey Johnson,,,Warehouse Officer,Junior,3500,33,Female,Unknown,0,Yes
EMP01124,CORP040,Tyler Powell,,,Warehouse Officer,Senior,7000,27,Male,Male,2,Yes
EMP01125,CORP040,Anthony Torres,,,Warehouse Officer,Senior,7000,42,Female,Male,0,Yes
EMP01126,CORP040,Caroline Turner,,,Fleet Manager,Mid,8500,42,Female,Female,2,Yes
EMP01127,CORP040,Warren Taylor,,,Warehouse Officer,Junior,3500,29,Female,Male,3,Yes
EMP01128,CORP040,Kevin Best,,,Fleet Manager,Junior,6000,41,Female,Male,0,Yes
EMP01129,CORP040,Shawn Russell,,,Fleet Manager,Senior,12000,50,Male,Male,0,No
EMP01130,CORP040,Seth Gomez,,,Warehouse Officer,Senior,7000,57,Female,Male,2,Yes
EMP01131,CORP040,Michelle Lynch,,,Fleet Manager,Senior,12000,53,Female,Female,4,Yes
EMP01132,CORP040,Heather Allen,,,Warehouse Officer,Senior,7000,36,Male,Female,1,No
EMP01133,CORP040,Brenda Simon,,,Warehouse Officer,Mid,5000,53,Male,Female,4,No
EMP01134,CORP040,Kathy Acosta,,,Fleet Manager,Senior,12000,36,Female,Female,0,No
EMP01135,CORP041,Adrienne Kaufman,,,Fleet Manager,Junior,6000,48,Female,Female,1,Yes
EMP01136,CORP041,Timothy Adkins,,,Warehouse Officer,Mid,5000,52,Male,Male,4,No
EMP01137,CORP041,Charles Prince,,,Warehouse Officer,Senior,7000,48,Male,Male,1,Yes
EMP01138,CORP041,Daniel Hoffman,,,Fleet Manager,Senior,12000,35,Male,Male,4,No
EMP01139,CORP041,Teresa Baker,,,Fleet Manager,Mid,8500,39,Male,Female,1,No
EMP01140,CORP041,Richard Gross,,,Warehouse Officer,Mid,5000,38,Male,Male,3,No
EMP01141,CORP041,Amy Edwards,,,Warehouse Officer,Junior,3500,33,Female,Female,3,Yes
